id,gender,baseColour,season,year,usage,productDisplayName,category_id
30776,Men,Maroon,Summer,2012,Ethnic,Fabindia Men Maroon Ajrak Printed Kurti,115
10371,Men,Black,Fall,2011,Casual,United Colors of Benetton Men Printed Black Sweatshirt,16
24144,Men,Blue,Spring,2012,Casual,ADIDAS Men Blue Printed T-shirt,40
56564,Women,Pink,Spring,2017,NA,Streetwear Bashful Lip Gloss 41,59
53016,Women,Blue,Fall,2012,Ethnic,FNF Blue Sari,20
5386,Unisex,Black,Summer,2011,Sports,Kalenji Kapteren 50 Black Blue,26
45173,Men,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A576,70
4254,Men,Black,Summer,2011,Casual,Inkfruit Men's Rastra Black T-shirt,40
36481,Men,Black,Summer,2012,Casual,Spinn Men Black Elevate Shoes,3
21436,Women,Pink,Winter,2012,Casual,Roxy Women Pink Backpack,64
15603,Men,Black,Fall,2011,Sports,Nike Men Football Soccer Black Jackets,145
5988,Men,Pink,Summer,2011,Casual,Locomotive Men Pink Checked Shirt,67
10143,Men,Brown,Fall,2011,Formal,Rockport Men Moc Front Brown Formal Shoes,23
24376,Women,Brown,Fall,2011,Ethnic,Folklore Women Brown  Kurta,87
40633,Women,Purple,Summer,2012,Ethnic,Span Women Purple Kurta,87
11091,Men,Red,Fall,2011,Casual,Scullers Men Red Check Shirt,67
37761,Men,Green,Summer,2012,Casual,John Players Men Check Green Shirt,67
44293,Men,Blue,Summer,2012,Casual,Indian Terrain Men Blue Check Shirt,67
45341,Women,Beige,Summer,2016,Casual,Cobblerz Women Beige & Green Sandals,65
4066,Men,Black,Summer,2011,Casual,Crocs Men's Tideline Canvas Black Shoe,3
35036,Women,Magenta,Summer,2012,Ethnic,Fabindia Women Magenta Churidar,69
51573,Women,Silver,Winter,2016,Casual,Fastrack Women Sliver Dial Watch,70
22081,Women,Sea Green,Fall,2011,Ethnic,Vishudh Women Sea Green Floral Printed Kurta,87
42958,Men,Brown,Summer,2012,Casual,French Connection Men Brown Belt,9
23153,Men,Black,Fall,2011,Casual,Mark Taylor Men Black Printed T-shirt,40
17366,Men,Blue,Fall,2011,Formal,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,156
47416,Women,Teal,Fall,2012,Casual,Baggit Women Teal Sling Bag,119
6731,Men,Black,Summer,2011,Sports,Puma Men's Bolt Faas 300 Black Blue Shoe,26
12614,Men,White,Fall,2011,Casual,Ed Hardy Men Printed White Tshirts,40
3243,Men,Black,Fall,2010,Sports,Puma Men's Future Cat Black Shoe,26
42164,Men,Green,Summer,2012,Casual,Status Quo Men Green T-shirt,40
30544,Unisex,Black,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,75
2391,Men,Black,Winter,2018,Formal,Red Tape Men Formal Black Shoe,23
9779,Men,Navy Blue,Fall,2011,Casual,ADIDAS Men Cress 3spespt Navy Blue Track Pants,12
30924,Women,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Ghera Skirt,111
29035,Men,Grey,Summer,2012,Casual,ADIDAS Men Game Grey T-shirt,40
46198,Women,Maroon,Winter,2015,Casual,Adrika Marron Teracotta Jewellery Set,142
18772,Men,Maroon,Summer,2011,Formal,Peter England Men Elite Maroon Tie,132
30118,Men,Navy Blue,Summer,2012,Casual,Flying Machine Men Printed Navy Blue T-shirt,40
51913,Women,White,Summer,2016,Casual,Nyk Women White Sling Bag,119
42538,Women,Maroon,Summer,2012,Ethnic,Mother Earth Women Maroon Kurta,87
15851,Unisex,Red,Fall,2011,Casual,Warner Bros Kids Unisex TJ Playlogs Red Sandals,157
38375,Men,Brown,Summer,2012,Casual,Peter England Men Brown Belt,9
14983,Men,Maroon,Fall,2011,Formal,Arrow Men Stripes Maroon Slim Fit Shirt,67
21258,Unisex,Grey,Fall,2011,Casual,Skybags Unisex Grey Printed Backpack,64
59342,Men,Brown,Summer,2012,Casual,Gliders Men Brown Shoes,3
53678,Women,Pink,Summer,2012,Casual,Kiara Women Pink Handbag,119
56138,Women,Pink,Spring,2017,Casual,Colorbar Expensive Pink Eye Shadow 005,76
37933,Women,Pink,Summer,2012,Casual,Mineral Women Pink Top,49
24518,Women,Purple,Fall,2011,Ethnic,Mother Earth Women Purple Printed Kurta,87
38147,Unisex,Black,Summer,2015,Casual,Vital Gear Unisex Techno Black Backpack,64
20984,Men,Black,Winter,2016,Casual,Fastrack Men Leatherette Black Belt,9
4608,Unisex,Red,Winter,2015,Casual,Wildcraft Wiki 4 Unisex Red Backpack,64
56904,Women,Blue,Winter,2012,Casual,HM Women Blue Flats,65
17508,Men,Grey,Fall,2011,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,40
47278,Men,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,23
13994,Men,Black,Fall,2011,Sports,Nike Men Solid Black Jackets,145
12846,Boys,Grey,Fall,2011,Casual,Ant Kids Boys Rock Grey Tshirts,40
35658,Men,Black,Summer,2012,Casual,U.S. Polo Assn. Men Black Shoes,3
29207,Men,White,Summer,2013,Sports,Fila Men White Socks,75
48230,Men,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,113
9117,Unisex,Black,Fall,2011,Sports,Puma Unisex Axis Black Sports Shoes,26
6963,Men,Purple,Summer,2011,Casual,s.Oliver Men's All You Need Purple T-shirt,40
18540,Women,Black,Winter,2015,Casual,Catwalk Women Black Heels,65
19492,Men,Grey,Summer,2016,Casual,Levis Men Jazz Stripes Grey Trunks,106
53812,Women,Black,Fall,2012,Ethnic,Ayaany Women Black Patiala Kurta Set,109
38523,Men,Black,Summer,2012,Casual,Puma Men Black Surge Shoes,3
45977,Women,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Printed Top,49
24940,Boys,Black,Summer,2012,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt,40
44099,Men,Black,Spring,2017,Casual,Baldessarini Men Private Affairs 50 ml Perfume,38
59514,Women,Silver,Summer,2015,Casual,Lucera Silver Pendant With Chain,129
25892,Women,Black,Summer,2012,Casual,Femella Women Black Spaghetti Top,49
51779,Women,Green,Summer,2016,Casual,Bwitch Women Green Brief,21
3875,Men,Grey,Summer,2011,Casual,Wrangler Men's Trademark Washed Grey T-shirt,40
18918,Men,Grey,Fall,2011,Casual,Levis Men Denim Grey Shirt,67
16882,Women,Black,Winter,2016,Casual,Police Women Casual Black Sunglasses,113
3049,Men,Black,Summer,2011,Casual,Tantra Men's Rupee Black T-shirt,40
49786,Women,Black,Summer,2012,Casual,Little Miss Intimates Black & White Pyjama Set,146
17950,Unisex,Black,Fall,2011,Sports,Nike Unisex Swoosh Black Bandana,93
9573,Women,Purple,Fall,2011,Casual,Puma Women Fitness Large Hobo Purple Backpacks,64
42960,Men,Black,Summer,2012,Formal,French Connection Men Black Belt,9
29451,Men,White,Winter,2016,Casual,Giordano Men White Dial Watch,70
6709,Unisex,White,Fall,2012,Casual,Puma Unisex Wirko White Red Shoes,3
54805,Women,Red,Summer,2012,Casual,Ivory Tag Plaided Medley Red Handbag,119
28583,Men,Black,Winter,2016,Casual,ADIDAS Originals Men Black Watch ADH2659,70
50499,Men,Grey Melange,Summer,2016,Casual,Chromozome Men Grey Melange Innerwear Vest,13
8693,Women,Brown,Winter,2016,Casual,Fastrack Women FT Girl Brown Sunglasses,113
22885,Men,Khaki,Winter,2015,Casual,Woodland Men Khaki Casual Sandals,157
26419,Men,Green,Summer,2012,Casual,Turtle Men Check Green Shirt,67
18316,Men,Green,Summer,2011,Casual,Wills Lifestyle Men Check Green Shirt,67
23957,Men,Blue,Fall,2011,Casual,Provogue Men Blue Shirt,67
48466,Women,Black,Winter,2011,Party,French Connection Women Black Dress,166
4862,Men,Blue,Summer,2011,Sports,ADIDAS Men Chelsea Home Blue Jersey,40
37759,Men,Grey,Summer,2012,Casual,John Players Men Stripes Grey Shirt,67
45379,Women,White,Spring,2013,Casual,Rocia Women White & Brown Sandals,83
11895,Men,Black,Fall,2011,Formal,Franco Leone Men Formal Black Formal Shoes,23
59726,Women,Purple,Summer,2014,Casual,Avirate Purple & Black Bra,128
15409,Men,Black,Summer,2012,Casual,Fila Men Cage Black Slippers,157
24188,Unisex,Red,Summer,2012,Casual,Converse Unisex Chuck Taylor All Stars Red Casual Shoes,3
44851,Men,Red,Summer,2012,Casual,Puma Men Red Ferrari T-shirt,40
52934,Women,Green,Summer,2012,Ethnic,FNF Green Sari,20
39405,Men,Lavender,Summer,2014,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt,67
45983,Women,Blue,Summer,2012,Casual,Tokyo Talkies Women Blue Printed Top,49
33903,Men,White,Summer,2017,Casual,Citizen Men White Dial Watch,70
20528,Women,Blue,Winter,2015,Casual,Baggit Women Kool Excel Blue Handbag,119
52108,Women,White,Summer,2012,Ethnic,Myntra Women White Floral Printed Kurta,87
25866,Unisex,Blue,Winter,2015,Casual,American Tourister Unisex Blue Backpack,64
4298,Men,Green,Summer,2011,Casual,Tantra Men's Budwiser Aqua Green T-shirt,40
3881,Men,Navy Blue,Summer,2011,Casual,Wrangler Men's Wrangler Flag Navy T-shirt,40
28745,Women,Orange,Summer,2012,Ethnic,Aurelia Women Printed Orange Kurta,87
2953,Women,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri,61
17198,Men,Black,Winter,2016,Casual,U.S. Polo Assn. Men Solid Black Sweater,155
8455,Women,Pink,Fall,2011,Casual,Jealous 21 Women Jealous Ran Pink Top Pink Tops,49
16876,Men,Brown,Winter,2016,Casual,Idee Men Funky Eyewear Brown Sunglasses,113
31668,Men,Grey,Summer,2012,Casual,Spykar Men Grey Jeans,18
49772,Women,White,Summer,2012,Ethnic,Alma Women White Kurta,87
9587,Unisex,Yellow,Fall,2011,Casual,Puma Unisex Yellow Sling Bag,119
13538,Men,Black,Winter,2012,Casual,Carlton London Men Casual Black Casual Shoes,3
16278,Men,Grey,Fall,2011,Casual,Pink Floyd Men Pink Floyd Grey Sweatshirts,16
42994,Women,Purple,Summer,2012,Sports,Nike Women Purple Air Max Sports Shoes,26
55923,Women,Magenta,Spring,2017,Casual,Colorbar Blooming Magenta Nail Lacquer 52,90
46508,Men,Gold,Winter,2016,Formal,Timex Men White Dial Chronograph Watch,70
34128,Men,Black,Summer,2012,Formal,Turtle Men Reversible Leather Black Belt,9
43846,Women,Gold,Summer,2012,Ethnic,Royal Diadem Purple Earrings,143
28577,Men,White,Winter,2016,Casual,ADIDAS Originals Men White Dial Chronograph Watch ADH2624,70
8667,Men,Brown,Winter,2016,Casual,Fastrack Men Gradient Bikers Sunglasses P148BR2,113
22871,Men,Khaki,Summer,2012,Casual,Woodland Men Khaki Casual Shoes,3
49540,Women,Beige,Summer,2012,Casual,Rocia Women Beige Handbag,119
19230,Men,Blue,Summer,2011,Formal,United Colors of Benetton Men Check Blue Tie,132
34914,Women,Olive,Summer,2012,Ethnic,Fabindia Printed Olive Dupatta,6
48492,Women,Beige,Winter,2011,Casual,French Connection Women Beige Top,49
30588,Men,Blue,Summer,2012,Casual,Nike Men Club Pique Polo Blue T-shirt,40
5944,Women,White,Summer,2011,Casual,ADIDAS Women Derby White Shoe,3
25268,Women,Red,Summer,2012,Casual,Lino Perros Women Red & Grey Checks Handbag,119
4896,Women,Yellow,Summer,2011,Casual,Levis Kids Girl's Diane Yellow Teens Kidswear,49
39637,Men,White,Summer,2012,Sports,Lotto Men White Sports Shoes,26
58600,Women,Pink,Winter,2016,Casual,ToniQ Women Pink Hair Accessories,89
5178,Men,Navy Blue,Summer,2011,Casual,Rolling Stone Men's The Rolling Stones Navy T-shirt,40
11861,Men,Brown,Fall,2012,Casual,Playboy Men Casual Brown Slippers,81
27967,Men,Green,Summer,2016,Casual,Jockey SP-OW Men Green Innerwear Vest SP11,13
6399,Men,Black,Summer,2011,Casual,Lotto Men Rebel Black Grey Floater,157
28113,Men,Charcoal,Summer,2016,Casual,Jockey COMFORT PLUS Men Comfort Plus Charcoal Trunks 8015,106
50009,Women,Grey,Winter,2015,Sports,Hanes Women Grey Cotton Stretch Moulded Contour Bra,128
49918,Women,Brown,Fall,2012,Ethnic,Fabindia Brown Printed Ajrakh Dhonekhali Saree,20
18786,Men,Black,Summer,2009,Casual,Peter England Men Elements Black Wallet,170
50835,Men,Brown,Summer,2012,Formal,New Hide Men Brown Belt,9
49124,Women,Pink,Spring,2017,Casual,Deborah Pink Light Creator Shine Volume 9 Lipstick,98
19654,Women,Black,Summer,2011,Casual,United Colors of Benetton Women Printed Black Tshirt,40
46950,Women,Red,Spring,2017,Casual,York Women Hypnose Perfume,38
11439,Women,Navy Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Navy Blue Top,49
41349,Men,Blue,Spring,2013,Casual,Wrangler Men Blue Skanders Jeans,18
39253,Men,Rust,Winter,2018,Casual,Red Chief Men Rust Casual  Shoes,3
14977,Men,Black,Fall,2011,Formal,New Hide Men Solid Black Belts,9
33769,Men,Brown,Summer,2012,Casual,ADIDAS Neo Men Utility Deck Brown Shoes,3
38381,Men,Brown,Summer,2012,Casual,Peter England Men Brown Belt,9
15099,Women,Green,Fall,2011,Ethnic,Mother Earth Women Printed Green Kurtas,87
58264,Women,Beige,Summer,2012,Casual,Baggit Women Beige Handbag,119
36815,Women,Green,Summer,2012,Ethnic,Vishudh Women Olive Vishudh Kurta,87
14379,Women,Beige,Winter,2015,Casual,Catwalk Women Casual Beige Heels,65
28321,Men,Black,Winter,2018,Casual,Red Tape Men Casual Black Sandals,157
13960,Women,Grey,Fall,2011,Casual,Jealous 21 Women Stripes Grey Tops,49
7079,Unisex,Blue,Winter,2015,Casual,Wildcraft Unisex Blue Duffle Bag,37
27369,Men,Blue,Fall,2011,Casual,Tantra Men Hippy Blue T-shirt,40
6997,Men,White,Summer,2011,Casual,s.Oliver Men's De-Nim White T-shirt,40
19466,Men,Red,Fall,2011,Casual,Quiksilver Men Red Check Shirt,67
7845,Men,Black,Fall,2011,Sports,Puma Men's Allegra Mid Black Silver Shoe,26
40634,Women,Red,Summer,2012,Ethnic,Span Women Red Kurta,87
24371,Women,Maroon,Fall,2011,Ethnic,Folklore Women Maroon Printed Kurta,87
10144,Men,Brown,Fall,2011,Casual,Rockport Men Drsp Wingtip Brown Casual Shoes,3
57683,Women,Yellow,Spring,2017,Casual,Lotus Herbals Aloe Soft Body Lotion,133
11096,Women,Purple,Fall,2011,Casual,Scullers Women Stripes Purple Sweaters,155
32214,Women,Black,Summer,2012,Ethnic,Fabindia Women Printed Black Kurta,87
37766,Men,Orange,Summer,2012,Casual,John Players Men Check Orange Shirt,67
4061,Men,Yellow,Summer,2011,Casual,Myntra Men's Radio Head Yellow T-shirt,40
45346,Women,White,Summer,2016,Casual,Cobblerz Women White Sandals,65
59719,Women,Blue,Summer,2014,Casual,Avirate Blue Bra,128
15436,Women,Maroon,Fall,2011,Casual,Hidekraft Women Leather Maroon Handbags,119
51574,Men,Black,Winter,2016,Casual,Fastrack Men Black Watch,70
35031,Women,Blue,Summer,2012,Casual,Fabindia Women Blue Stole,84
6736,Men,Black,Winter,2011,Casual,Puma Men Photon Black Floater,157
47411,Women,Purple,Summer,2012,Casual,Baggit Women Purple Bag,119
17361,Men,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,156
23154,Men,Off White,Fall,2011,Casual,Mark Taylor Men Off White Printed T-shirt,40
26426,Women,Bronze,Summer,2012,Casual,Spice Art Women Leatherette Bronze Handbag,119
12613,Men,Black,Fall,2011,Casual,Ed Hardy Men Printed Black Tshirts,40
30543,Unisex,Black,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,75
2396,Men,Black,Winter,2018,Casual,Red Tape Black Men Casual Shoe,3
23968,Men,Purple,Fall,2011,Casual,Peter England Men Purple Casual T-shirt,40
48459,Men,Blue,Summer,2012,Casual,French Connection Men Blue Striped Shorts,47
35203,Unisex,Red,Summer,2015,Casual,Wildcraft Unisex Red & Black Backpack,64
16081,Women,Black,Winter,2016,Casual,Mayhem Women Gradient Sunglasses MAYS-9003-202,113
50694,Men,Blue,Summer,2016,Casual,Chromozome Men Blue Trunks,106
17153,Men,Khaki,Fall,2011,Casual,U.S. Polo Assn. Men Solid Lt.khaki Jacket,145
6504,Men,Blue,Summer,2011,Casual,ADIDAS Men Wind Sky Blue Jacket,145
18927,Men,Purple,Fall,2011,Casual,Levi's Men Flock Print Purple Tshirt,40
47623,Women,Black,Fall,2014,Casual,Portia Women Black Flats,65
26614,Men,Black,Summer,2012,Sports,Puma Men Complete Itana 2 Black Sports Shoes,26
12421,Women,Beige,Fall,2011,Casual,Timberland Women Casual Beige Casual Shoes,3
30771,Men,Rust,Summer,2012,Ethnic,Fabindia Men Rust Tussar Silk Kurta,87
24143,Men,Grey,Spring,2012,Casual,ADIDAS Men Printed Grey T-shirt,40
6194,Men,White,Summer,2011,Casual,UCB Men's Logo Chest white T-shirt,40
10376,Men,Blue,Fall,2011,Casual,United Colors of Benetton Men Printed Blue Tshirts,40
40406,Women,Black,Summer,2012,Casual,Tonga Women Black & Grey Top,49
32026,Men,Grey,Summer,2016,Casual,Playboy Men Multi Coloured Socks,75
56563,Women,Pink,Spring,2017,NA,Streetwear Jelly Lip Gloss 17,59
5381,Women,Purple,Fall,2011,Sports,Quechua Arpenaz 200 L,26
53011,Women,Multi,Fall,2012,Ethnic,FNF Multi Coloured Sari,20
15604,Men,Black,Fall,2011,Sports,Nike Men Bsktbll Black T-Shirts,40
21431,Women,White,Winter,2012,Casual,Roxy Women White Shorts,47
4253,Men,Brown,Summer,2011,Casual,Probase Men's Crack Print Ghost Buster Brown T-shirt,40
36486,Men,Black,Summer,2012,Casual,Spinn Men Newport Black Shoes,3
45174,Men,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A582,70
17537,Men,Yellow,Fall,2011,Formal,Mark Taylor Men Yellow & Blue Striped Shirt,67
9914,Women,Black,Fall,2011,Casual,Puma Women Core Lite Shopper Black Bags,119
23702,Men,Orange,Winter,2016,Casual,Rayban Men Orange New Wayfarer Sunglasses,113
6160,Men,Black,Summer,2011,Casual,Lee Men's Striper Black White T-shirt,40
47247,Men,Blue,Summer,2013,Casual,Playboy Men Blue Canvas Shoes,3
46395,Men,Blue,Summer,2012,Casual,ADIDAS Men Blue & White Check Shirt,67
12879,Men,Black,Spring,2012,Formal,Provogue Men Formal Black Formal Shoes,23
35667,Men,Brown,Summer,2013,Casual,U.S. Polo Assn. Men Brown Flip Flops,81
29238,Men,White,Fall,2013,Sports,ADIDAS Men 22YDS Trainer White Sports Shoes,26
51322,Unisex,Grey,Summer,2015,Casual,Wildcraft Unisex Grey & Black Laptop Backpack,64
30315,Men,Red,Summer,2012,Casual,Myntra Men Red T-shirt,40
9128,Men,Silver,Fall,2011,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes,26
13197,Men,White,Fall,2011,Sports,Puma Men Axis White Sports Shoes,26
54650,Women,Red,Winter,2016,Casual,Fastrack Women White Dial Watch,70
12045,Men,Black,Fall,2011,Casual,Spykar Men Solid Black Shirts,67
3412,Men,Yellow,Summer,2011,Casual,Myntra Mens Hard work never killed anyone T-shirt,40
59973,Women,Navy Blue,Fall,2012,Casual,Avirate Women Navy Blue Dress,166
56107,Women,Red,Spring,2017,Casual,Colorbar Star Metal Assertive Lip Gloss 002,59
24527,Men,Olive,Fall,2011,Casual,Mother Earth Men Olive Shirt,67
10712,Women,Blue,Fall,2011,Casual,Nike Women Casual short sleeve tshirt Blue Tshirts,40
40062,Unisex,Orange,Summer,2012,Casual,ADIDAS Unisex Orange Cap,93
33590,Men,Navy Blue,Summer,2012,Casual,Wrangler Men Urban Folk Polo Navy Blue T-shirt,40
38178,Women,Black,Winter,2016,Casual,Miami Blues Women Sunglasses,113
15260,Women,Black,Fall,2011,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes,3
39896,Women,Blue,Summer,2012,Sports,ADIDAS Women Blue Adi Light Sports Shoes,26
21055,Men,Black,Summer,2011,Casual,Clarks Men Black Vine Call Sandals,157
4637,Women,White,Summer,2011,Sports,ADIDAS Women Phantom Low White Red Grey Shoe,26
20187,Men,Blue,Fall,2011,Casual,Wrangler Men Solid Chambray Blue Shirt,67
38944,Girls,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,49
53475,Women,Pink,Summer,2017,Casual,Amante Pink Full-Coverage Bra BCSB01,128
56335,Men,Black,Winter,2016,Casual,Fastrack Men Black Watch,70
39298,Men,Brown,Winter,2018,Casual,Red Chief Men Brown Sandals,157
41382,Women,Pink,Summer,2012,Casual,Wrangler Women Blossom Pink Top,49
24715,Men,Navy Blue,Summer,2012,Casual,Puma Men Alizona Navy Blue Flip Flops,81
4405,Men,Black,Summer,2011,Casual,Nirvana Men's Shoulder Fade Black T-shirt,40
15052,Men,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoe,23
52795,Men,Brown,Summer,2012,Casual,JAG Men Chocolate Brown Leather Wallet,170
37302,Women,Off White,Winter,2016,Casual,Casio Enticer Women Off-White Multi-Dial Watch LTP-2083L-4AVDF(A532),70
6352,Unisex,Navy Blue,Summer,2011,Casual,Crocs Kids Navy Clogs,157
34587,Women,Pink,Summer,2012,Casual,Tonga Women Pink Printed Top,49
47075,Women,Red,Fall,2012,Ethnic,Shree Women Red & Black Patiala,56
17705,Unisex,Black,Fall,2011,Casual,Vans unisex Era Black Casual Shoes,3
48801,Women,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,129
23530,Men,Red,Spring,2017,Casual,DKNY Men Red Delicious Perfume,38
35455,Boys,Blue,Summer,2012,Casual,Doodle Boys Printed Blue T-shirt,40
30127,Men,Green,Summer,2012,Casual,Flying Machine Men Green Polo T-shirt,40
3620,Women,Green,Summer,2011,Casual,Puma Women's Coral Green White Flip Flop,81
26042,Men,White,Summer,2012,Formal,John Miller Men White Shirt,67
12277,Men,Black,Fall,2011,Formal,Genesis Men Stripes Black Shirts,67
50204,Women,Black,Winter,2016,Casual,Stoln Women Black Sunglasses,113
46361,Men,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Check Shirt,67
35693,Men,Navy Blue,Summer,2012,Casual,U.S. Polo Assn. Men Navy Blue Shoes,3
7046,Men,Beige,Summer,2011,Casual,Numero Uno Men's Beige Shoe,3
22624,Men,White,Fall,2011,Sports,Nike Men Solid White T-shirt,40
8832,Men,Grey,Fall,2011,Casual,Spykar Men Rts Grey White Pullover Grey Sweaters,155
16411,Men,Navy Blue,Fall,2011,Casual,Levis Men Check Navy Blue Shirts,67
43613,Men,Blue,Summer,2012,Casual,Angry Birds Men Blue T-shirt,40
13163,Women,Silver,Fall,2011,Sports,Skechers Women Silver Coloured Shoes,26
27356,Men,White,Fall,2011,Casual,Tantra Men 50 Bubbles White T-shirt,40
26284,Men,Yellow,Summer,2012,Casual,Proline Men Yellow T-shirt with Printed Detail,40
19459,Men,Grey,Summer,2012,Casual,Quiksilver Men Basic Grey T-shirt,40
49329,Women,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8284,70
31233,Men,White,Summer,2012,Casual,Puma Men Navy Blue and White Striped Polo neck T-shirt,40
59987,Women,Black,Fall,2012,Casual,Avirate Black Dress,166
41144,Women,Pink,Summer,2012,Casual,Allen Solly Woman Pink Top,49
11634,Men,Black,Winter,2016,Casual,Puma Men Rod Silver Black Watches,70
25401,Men,Red,Summer,2012,Casual,Nike Men Red & Blue FCB Muffler,147
57021,Men,Black,Summer,2016,Casual,Jockey MC Men Black Rio Briefs 8033,21
40096,Men,Blue,Summer,2012,Casual,ADIDAS Men Blue T-shirt,40
58855,Men,Red,Summer,2012,Casual,Hakashi Men Red Cufflinks,60
33564,Women,White,Summer,2012,Casual,Wrangler Women Butterfly White T-shirt,40
39862,Boys,Black,Summer,2012,Casual,Gini and Jony Boys Polo Black T-Shirt,40
52553,Women,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,18
15294,Unisex,Black,Fall,2011,Casual,ADIDAS Originals Unisex ST Bpack GR Black Backpacks,64
36016,Men,Black,Summer,2012,Formal,OTLS Men Black Leather Belt,9
44436,Men,Grey,Summer,2013,Casual,Gliders Men Grey Shoes,3
20173,Men,Purple,Winter,2011,Casual,Wrangler Men Dark Purple Shirt,67
14346,Men,Black,Fall,2011,Sports,Nike Men Dunk High Black Sports Shoes,26
11406,Men,Blue,Fall,2011,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts,40
25633,Women,Blue,Winter,2016,Casual,Fastrack Women Silver Dial Watch,70
41376,Women,Blue,Summer,2012,Casual,Wrangler Women Kelly Blue Top,49
14948,Men,Maroon,Fall,2011,Casual,Status Quo Men Stripes Maroon Tshirts,40
33756,Women,Black,Summer,2012,Casual,Vero Moda Women Black Top,49
57213,Women,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings,41
36224,Men,Black,Summer,2012,Casual,Nike Men Chukka Go Suede Black Shoes,3
21293,Women,Black,Winter,2016,Casual,Celine Dion Women Black Frame Sunglasses,113
20341,Men,Grey,Fall,2011,Casual,Proline Men Solid Grey Sweatshirt,16
44604,Men,Brown,Summer,2012,Formal,Van Heusen Men Brown Wallet,170
34573,Women,White,Summer,2012,Casual,Tonga Women White Top,49
27958,Men,Green,Winter,2016,Casual,Jockey Sport Performance  Men Green Trunks SP04,106
50036,Women,Skin,Winter,2015,Casual,Hanes Women Skin Coloured Ultimate Wirefree Bra 83Z9PG449-004-PL,128
49927,Women,Beige,Fall,2012,Ethnic,Fabindia Beige Hand Printed Sari,20
16623,Men,Brown,Fall,2011,Casual,Probase Men Solid Brown Trouser,86
46153,Women,Brown,Winter,2015,Ethnic,Adrika Brown Necklace,151
54496,Women,Black,Summer,2012,Casual,Lino Perros Women Black Handbag,119
13351,Women,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans,18
27164,Men,Blue,Summer,2012,Formal,Mark Taylor Men Striped Blue Shirt,67
2706,Girls,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Pooh Kidswear,49
28910,Women,White,Summer,2012,Ethnic,BIBA Women White Kurta,87
43421,Men,Navy Blue,Summer,2012,Casual,Spykar Men Navy Blue Jeans,18
55544,Women,Green,Spring,2017,Casual,Revlon Colorstay One-Stroke Defining Glazed Green Eye Pencil,51
24385,Women,Off White,Fall,2011,Ethnic,Folklore Women Off White Printed Kurta,87
57677,Women,White,Spring,2017,Casual,Lotus Herbals Whiteglow Skin Whitening & Brightening Creme,42
11062,Men,Maroon,Fall,2011,Casual,John Miller Men Solid Light Maroon Shirts,67
25257,Women,Tan,Summer,2012,Casual,Lino Perros Women Leatherette Tan Handbag,119
39608,Women,White,Winter,2015,Casual,Catwalk Women White Heels,65
41712,Women,Teal,Winter,2012,Casual,Catwalk Women Teal Wedges,65
14510,Men,Green,Fall,2011,Formal,Mark Taylor Men Aqua Green & White Striped Shirt,67
37792,Men,Blue,Summer,2012,Formal,John Players Men Gingham Blue Shirt,67
5147,Women,Red,Summer,2011,Casual,Wrangler Women Ditsy Polka Red Shirt,67
4095,Men,Black,Summer,2011,Casual,Classic Polo Men's Black With White Stripes T-shirt,40
52305,Women,Blue,Winter,2016,Casual,ToniQ Women Blue Beaded Necklace,151
22072,Women,Green,Fall,2011,Ethnic,Vishudh Women Printed Green Kurta,87
46537,Women,White,Winter,2016,Casual,Timex Women White Dial Watch,70
7610,Men,Brown,Summer,2011,Casual,Wrangler Men Chocolate Canvas Bag,33
34117,Girls,Blue,Summer,2012,Casual,Doodle Girls Washed Blue Shorts,47
17395,Men,Brown,Summer,2016,Casual,Reid & Taylor Men Stripes Brown Socks,75
